Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
346,5TH ST / WALSH ST,DESIRED,,,LOC16-004660,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1200,5TH ST,,500,WALSH ST,,5154806,,"(30.2716541, -97.7581711)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7581711,30.2716541,,http://162.89.4.145/CCTVImages/CCTV346.jpg
328,ANDERSON LN SVRD / CAMERON RD,TURNED_ON,03/06/2018,Advidia,LOC16-007235,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,1400,ANDERSON LN SVRD,US 183 WB SVRD,7800,CAMERON RD,,5163480,11/09/2016 10:54:00 PM +0000,"(30.332819, -97.686158)",ONLINE,03/07/2018 03:30:00 PM +0000,-97.686158,30.332819,,http://162.89.4.145/CCTVImages/CCTV328.jpg
347,5TH ST / WEST AVE,DESIRED,,,LOC16-001510,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700,5TH ST,,500,WEST AVE,,5155711,,"(30.26931, -97.7509537)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7509537,30.26931,,http://162.89.4.145/CCTVImages/CCTV347.jpg
348,6TH ST / WEST AVE,DESIRED,,,LOC16-001455,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700,6TH ST,,600,WEST AVE,,5155766,,"(30.2702961, -97.7505875)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7505875,30.2702961,,http://162.89.4.145/CCTVImages/CCTV348.jpg
349,6TH ST / NUECES ST,DESIRED,,,LOC16-001460,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600,6TH ST,,600,NUECES ST,,5156096,,"(30.2696285, -97.7484207)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7484207,30.2696285,,http://162.89.4.145/CCTVImages/CCTV349.jpg
350,5TH ST / NUECES ST,DESIRED,,,LOC16-001515,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600,5TH ST,,500,NUECES ST,,5156046,,"(30.2686787, -97.7487793)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7487793,30.2686787,,http://162.89.4.145/CCTVImages/CCTV350.jpg
351,6TH ST / GUADALUPE ST,DESIRED,,,LOC16-001465,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400,6TH ST,,600,GUADALUPE ST,,5156452,,"(30.2690239, -97.7462616)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7462616,30.2690239,,http://162.89.4.145/CCTVImages/CCTV351.jpg
352,5TH ST / GUADALUPE ST,DESIRED,,,LOC16-001570,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400,5TH ST,,500,GUADALUPE ST,,5156387,,"(30.2680931, -97.7466354)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7466354,30.2680931,,http://162.89.4.145/CCTVImages/CCTV352.jpg
353,5TH ST / LAVACA ST,DESIRED,,,LOC16-001525,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300,5TH ST,,500,LAVACA ST,,5156555,,"(30.2677956, -97.7455444)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7455444,30.2677956,,http://162.89.4.145/CCTVImages/CCTV353.jpg
354,5TH ST / CONGRESS AVE,DESIRED,,,LOC16-001535,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100,5TH ST,,500,CONGRESS AVE,,5156914,,"(30.2671185, -97.7431717)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7431717,30.2671185,,http://162.89.4.145/CCTVImages/CCTV354.jpg
355,6TH ST / SAN JACINTO BLVD,DESIRED,,,LOC16-001490,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200,6TH ST,,600,SAN JACINTO BLVD,,5157344,,"(30.267395, -97.7403717)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7403717,30.267395,,http://162.89.4.145/CCTVImages/CCTV355.jpg
358,6TH ST / 35 SVRD,DESIRED,,,LOC16-001645,,CENTRAL,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,700,6TH ST,,600,IH 35 SVRD,,5158201,,"(30.2658806, -97.7350006)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7350006,30.2658806,,http://162.89.4.145/CCTVImages/CCTV358.jpg
363,SOUTHWEST PKWY / WILLIAM CANNON DR,DESIRED,,,LOC16-003645,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,7018,SOUTHWEST PKWY,,7161,WILLIAM CANNON DR,,5144805,,"(30.2545109, -97.8656235)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.8656235,30.2545109,,http://162.89.4.145/CCTVImages/CCTV363.jpg
364,SOUTHWEST PKWY / FOSTER RANCH RD,DESIRED,,,LOC16-001020,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6000,SOUTHWEST PKWY,,4501,FOSTER RANCH RD,,5146140,,"(30.2480564, -97.8497391)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.8497391,30.2480564,,http://162.89.4.145/CCTVImages/CCTV364.jpg
365,SOUTHWEST PKWY / BOSTON LN,DESIRED,,,LOC16-003030,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4501,SOUTHWEST PKWY,,4501,BOSTON LN,,5147638,,"(30.2401161, -97.8332901)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.8332901,30.2401161,,http://162.89.4.145/CCTVImages/CCTV365.jpg
366,SOUTHWEST PKWY / REPUBLIC OF TEXAS BLVD,DESIRED,,,LOC16-002595,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4400,SOUTHWEST PKWY,,4500,REPUBLIC OF TEXAS BLVD,,5147905,,"(30.2400837, -97.8302536)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.8302536,30.2400837,,http://162.89.4.145/CCTVImages/CCTV366.jpg
367,SOUTHWEST PKWY / MOPAC EXPY SVRD,DESIRED,,,LOC16-003900,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3900,SOUTHWEST PKWY,,4950,MOPAC EXPY SVRD,,5148451,,"(30.2377434, -97.8236008)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.8236008,30.2377434,,http://162.89.4.145/CCTVImages/CCTV367.jpg
359,BRODIE LN / BEN GARZA LN,TURNED_ON,07/27/2017,Spectra Enhanced,LOC16-003965,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6300,BRODIE LN,,3501,BEN GARZA LN,,5148259,,"(30.2198162, -97.8266525)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8266525,30.2198162,,http://162.89.4.145/CCTVImages/CCTV359.jpg
368,SOUTHWEST PKWY / MOPAC EXPY SVRD,TURNED_ON,03/05/2018,Advidia,LOC16-003905,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3900,SOUTHWEST PKWY,,4911,MOPAC EXPY SVRD,,5148537,,"(30.2364311, -97.822525)",ONLINE,04/04/2018 08:30:00 AM +0000,-97.822525,30.2364311,,http://162.89.4.145/CCTVImages/CCTV368.jpg
357,5TH ST / RED RIVER ST,TURNED_ON,11/21/2017,Spectra Enhanced,LOC16-001560,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,500,5TH ST,,500,RED RIVER ST,,5157789,,"(30.2655354, -97.7374878)",OFFLINE,04/06/2018 08:30:00 AM +0000,-97.7374878,30.2655354,,http://162.89.4.145/CCTVImages/CCTV357.jpg
370,PLEASANT VALLEY RD / NUCKOLS CROSSING RD,DESIRED,,,LOC16-003180,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6201,PLEASANT VALLEY RD,,6112,NUCKOLS CROSSING RD,,5157009,,"(30.1844883, -97.7449036)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7449036,30.1844883,,http://162.89.4.145/CCTVImages/CCTV370.jpg
373,1 BLK S PLEASANT VALLEY RD (KREIG FIELD),DESIRED,,,LOC16-003595,KREIG FIELD,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1,PLEASANT VALLEY RD,,,,,,,"(30.2460289, -97.7149734)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7149734,30.2460289,,http://162.89.4.145/CCTVImages/CCTV373.jpg
375,PLEASANT VALLEY RD / ELMONT DR,DESIRED,,,LOC16-001175,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1100,PLEASANT VALLEY RD,,2424,ELMONT DR,,5160122,,"(30.238802, -97.7195511)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7195511,30.238802,,http://162.89.4.145/CCTVImages/CCTV375.jpg
378,2100 BLK BARTON SPRINGS RD (Zilker Park),DESIRED,,,LOC16-005095,Zilker Park,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2100,BARTON SPRINGS RD,,,,,,,"(30.2660046, -97.7681274)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7681274,30.2660046,,http://162.89.4.145/CCTVImages/CCTV378.jpg
379,BARTON SPRINGS RD / KINNEY AVE,DESIRED,,,LOC16-000640,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1501,BARTON SPRINGS RD,,501,KINNEY AVE,,5154418,,"(30.261982, -97.761467)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.761467,30.261982,,http://162.89.4.145/CCTVImages/CCTV379.jpg
380,BARTON SPRINGS RD / BOULDIN AVE,DESIRED,,,LOC16-001145,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,600,BARTON SPRINGS RD,,101,BOULDIN AVE,,5155411,,"(30.2595844, -97.753479)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.753479,30.2595844,,http://162.89.4.145/CCTVImages/CCTV380.jpg
381,7TH ST / ATTAYAC ST,DESIRED,,,LOC16-001715,,CENTRAL,"3,1",AUSTIN FULL PURPOSE,ROADWAY,,,1201,7TH ST,,600,ATTAYAC ST,,5158993,,"(30.2650185, -97.7290802)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7290802,30.2650185,,http://162.89.4.145/CCTVImages/CCTV381.jpg
384,7TH ST / SHADY LN,DESIRED,,,LOC16-001805,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,4600,7TH ST,,702,SHADY LN,,5162417,,"(30.2533531, -97.6975708)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6975708,30.2533531,,http://162.89.4.145/CCTVImages/CCTV384.jpg
386,2500 BLK LAKE AUSTIN BLVD (Hearn / UT Graduate Student Housing),DESIRED,,,LOC16-007155,Hearn / UT Graduate Student Housing,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2500,LAKE AUSTIN BLVD,,,,,,,"(30.279402, -97.774177)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.774177,30.279402,,http://162.89.4.145/CCTVImages/CCTV386.jpg
387,LAKE AUSTIN BLVD / VETERANS DR,DESIRED,,,LOC16-003685,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2304,LAKE AUSTIN BLVD,,2301,VETERANS DR,,5153038,,"(30.2776871, -97.7718658)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7718658,30.2776871,,http://162.89.4.145/CCTVImages/CCTV387.jpg
388,ANDERSON MILL RD / MORRIS RD,DESIRED,,,LOC16-004585,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8500,ANDERSON MILL RD,,13200,MORRIS RD,,5153102,,"(30.4562817, -97.766571)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.766571,30.4562817,,http://162.89.4.145/CCTVImages/CCTV388.jpg
391,45TH ST / BULL CREEK RD,DESIRED,,,LOC16-002840,,CENTRAL,"10,7",AUSTIN FULL PURPOSE,ROADWAY,,,2800,45TH ST,,4400,BULL CREEK RD,,5155231,,"(30.3205681, -97.753479)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.753479,30.3205681,,http://162.89.4.145/CCTVImages/CCTV391.jpg
383,7TH ST / PEDERNALES ST,TURNED_ON,02/28/2018,Advidia,LOC16-001735,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,2500,7TH ST,,700,PEDERNALES ST,,5160710,,"(30.2609138, -97.7137146)",ONLINE,03/01/2018 03:30:00 PM +0000,-97.7137146,30.2609138,,http://162.89.4.145/CCTVImages/CCTV383.jpg
372,BEN WHITE BLVD SVRD / TODD LN,TURNED_ON,03/08/2018,Advidia,LOC16-002855,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,2237,BEN WHITE BLVD SVRD,,3701,TODD LN,,5158368,,"(30.2149239, -97.7352905)",ONLINE,03/09/2018 03:30:00 PM +0000,-97.7352905,30.2149239,,http://162.89.4.145/CCTVImages/CCTV372.jpg
390,ANDERSON MILL RD / POND SPRINGS RD,TURNED_ON,03/02/2018,Advidia,LOC16-003175,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,9320,ANDERSON MILL RD,,13400,POND SPRINGS RD,,5151165,,"(30.4503841, -97.7853088)",ONLINE,03/13/2018 01:30:00 PM +0000,-97.7853088,30.4503841,,http://162.89.4.145/CCTVImages/CCTV390.jpg
389,ANDERSON MILL RD / BROADMEADE AVE (Turtle Rock Dr),TURNED_ON,03/21/2018,Advidia,LOC16-004275,Turtle Rock Dr,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8906,ANDERSON MILL RD,,12800,BROADMEADE AVE,,5152043,01/09/2018 04:47:00 PM +0000,"(30.4531956, -97.7763901)",ONLINE,03/22/2018 01:30:00 PM +0000,-97.7763901,30.4531956,,http://162.89.4.145/CCTVImages/CCTV389.jpg
371,PLEASANT VALLEY RD / STASSNEY LN,TURNED_ON,02/08/2018,Advidia,LOC16-001685,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,5205,PLEASANT VALLEY RD,,4610,STASSNEY LN,,5157006,,"(30.193985, -97.7446823)",ONLINE,03/28/2018 01:30:00 PM +0000,-97.7446823,30.193985,,http://162.89.4.145/CCTVImages/CCTV371.jpg
382,7TH ST / COMAL ST,TURNED_ON,03/06/2018,Advidia,LOC16-001720,,CENTRAL,"3,1",AUSTIN FULL PURPOSE,ROADWAY,,,1500,7TH ST,,700,COMAL ST,,5159325,,"(30.2639542, -97.7261353)",ONLINE,03/30/2018 08:30:00 AM +0000,-97.7261353,30.2639542,,http://162.89.4.145/CCTVImages/CCTV382.jpg
376,5TH ST / PLEASANT VALLEY RD,TURNED_ON,03/07/2018,Advidia,LOC16-004115,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,2715,5TH ST,,400,PLEASANT VALLEY RD,,5160988,,"(30.256628, -97.7111053)",ONLINE,04/04/2018 08:30:00 AM +0000,-97.7111053,30.256628,,http://162.89.4.145/CCTVImages/CCTV376.jpg
396,45TH ST / SPEEDWAY,TURNED_ON,02/01/2018,Spectra Enhanced,LOC16-000300,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100,45TH ST,,4400,SPEEDWAY,,5158939,,"(30.3086319, -97.7283936)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7283936,30.3086319,,http://162.89.4.145/CCTVImages/CCTV396.jpg
399,MANOR RD / ED BLUESTEIN BLVD SVRD,DESIRED,,,LOC16-003095,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7200,MANOR RD,,7300,ED BLUESTEIN BLVD SVRD,,5165539,,"(30.3152828, -97.6635742)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6635742,30.3152828,,http://162.89.4.145/CCTVImages/CCTV399.jpg
400,MANOR RD / SUSQUEHANNA LN,TURNED_ON,08/03/2017,Spectra Enhanced,LOC16-003300,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7001,MANOR RD,,3200,SUSQUEHANNA LN,,5165474,,"(30.3130779, -97.6650085)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6650085,30.3130779,,http://162.89.4.145/CCTVImages/CCTV400.jpg
401,MANOR RD / LOYOLA LN,TURNED_ON,08/03/2017,Spectra Enhanced,LOC16-002405,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6700,MANOR RD,,3500,LOYOLA LN,,5165345,,"(30.3100624, -97.6671524)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6671524,30.3100624,,http://162.89.4.145/CCTVImages/CCTV401.jpg
403,SPRINGDALE RD / 12TH ST,TURNED_ON,08/01/2017,Spectra Enhanced,LOC16-002785,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1200,SPRINGDALE RD,,4100,12TH ST,,5163550,,"(30.2789841, -97.6870193)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6870193,30.2789841,,http://162.89.4.145/CCTVImages/CCTV403.jpg
404,SPRINGDALE RD / OAK SPRINGS DR,DESIRED,,,LOC16-000800,,NORTHEAST,"3,1",AUSTIN FULL PURPOSE,ROADWAY,,,1100,SPRINGDALE RD,,3600,OAK SPRINGS DR,,5163165,,"(30.2735615, -97.6904221)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6904221,30.2735615,,http://162.89.4.145/CCTVImages/CCTV404.jpg
405,DEAN KEETON ST / MEDICAL ARTS ST,TURNED_ON,08/15/2017,Spectra Enhanced,LOC16-000320,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,818,DEAN KEETON ST,,2900,MEDICAL ARTS ST,,5158913,,"(30.2883301, -97.7291336)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7291336,30.2883301,,http://162.89.4.145/CCTVImages/CCTV405.jpg
406,DEAN KEETON ST / SPEEDWAY,TURNED_ON,02/06/2018,Advidia,LOC16-000270,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100,DEAN KEETON ST,,2400,SPEEDWAY,,5157794,,"(30.2894573, -97.7368088)",ONLINE,02/07/2018 03:30:00 PM +0000,-97.7368088,30.2894573,,http://162.89.4.145/CCTVImages/CCTV406.jpg
407,DEAN KEETON ST / WICHITA ST,DESIRED,,,LOC16-000260,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100,DEAN KEETON ST,,2600,WICHITA ST,,5157607,,"(30.2895603, -97.7379913)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7379913,30.2895603,,http://162.89.4.145/CCTVImages/CCTV407.jpg
409,DEAN KEETON ST / WHITIS AVE,DESIRED,,,LOC16-000325,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300,DEAN KEETON ST,,2600,WHITIS AVE,,5157276,,"(30.2897549, -97.7402496)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7402496,30.2897549,,http://162.89.4.145/CCTVImages/CCTV409.jpg
412,RIVERSIDE DR / LAKESHORE BLVD,DESIRED,,,LOC16-001900,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,1652,RIVERSIDE DR,,1700,LAKESHORE BLVD,,5158907,,"(30.2448444, -97.7303467)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7303467,30.2448444,,http://162.89.4.145/CCTVImages/CCTV412.jpg
416,PARMER LN / MC CALLEN PASS,TURNED_ON,02/05/2018,Advidia,LOC16-003655,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,101,PARMER LN,,12801,MC CALLEN PASS,,5165394,,"(30.4052601, -97.6639328)",ONLINE,02/06/2018 03:30:00 PM +0000,-97.6639328,30.4052601,,http://162.89.4.145/CCTVImages/CCTV416.jpg
392,MOPAC EXPY / 45TH ST,TURNED_ON,03/07/2018,Advidia,LOC16-002845,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,4313,MOPAC EXPY,,2904,45TH ST,,5155059,,"(30.3212357, -97.7548218)",ONLINE,03/08/2018 03:30:00 PM +0000,-97.7548218,30.3212357,,http://162.89.4.145/CCTVImages/CCTV392.jpg
393,45TH ST / W 45TH TO MOPAC SB RAMP,TURNED_ON,03/07/2018,Advidia,LOC16-004355,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2916,45TH ST,,,W 45TH TO MOPAC SB RAMP,,5154866,,"(30.3213959, -97.7563477)",ONLINE,03/08/2018 03:30:00 PM +0000,-97.7563477,30.3213959,,http://162.89.4.145/CCTVImages/CCTV393.jpg
408,DEAN KEETON ST / UNIVERSITY AVE,TURNED_ON,03/13/2018,Advidia,LOC16-000305,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200,DEAN KEETON ST,,2600,UNIVERSITY AVE,,5157439,,"(30.2896271, -97.7390747)",ONLINE,03/14/2018 01:30:00 PM +0000,-97.7390747,30.2896271,,http://162.89.4.145/CCTVImages/CCTV408.jpg
398,MANOR RD / PECAN BROOK DR,TURNED_ON,03/06/2018,Advidia,LOC16-003310,,NORTHEAST,1,AUSTIN 2 MILE ETJ,ROADWAY,,,7352,MANOR RD,,4600,PECAN BROOK DR,,5165650,,"(30.3186951, -97.6613617)",OFFLINE,03/16/2018 01:30:00 PM +0000,-97.6613617,30.3186951,,http://162.89.4.145/CCTVImages/CCTV398.jpg
394,45TH ST / RED RIVER ST,TURNED_ON,02/28/2018,Advidia,LOC16-000340,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,800,45TH ST,,4500,RED RIVER ST,,5159912,,"(30.3048534, -97.7196121)",ONLINE,03/24/2018 01:30:00 PM +0000,-97.7196121,30.3048534,,http://162.89.4.145/CCTVImages/CCTV394.jpg
419,PARMER LN / TAMAYO DR,TURNED_ON,07/20/2017,Spectra Enhanced,LOC16-003330,,NORTHWEST,6,AUSTIN LTD,ROADWAY,,,7700,PARMER LN,,13450,TAMAYO DR,,5154858,,"(30.4559517, -97.7527771)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7527771,30.4559517,,http://162.89.4.145/CCTVImages/CCTV419.jpg
420,PARMER LN / LAKELINE BLVD,DESIRED,,,LOC16-003930,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10000,PARMER LN,,10001,LAKELINE BLVD,,5152489,,"(30.4879532, -97.7713318)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7713318,30.4879532,,http://162.89.4.145/CCTVImages/CCTV420.jpg
421,MC KINNEY FALLS PKWY / WILLIAM CANNON DR,DESIRED,,,LOC16-003835,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,6926,MC KINNEY FALLS PKWY,,7000,WILLIAM CANNON DR,,5159643,,"(30.1632175, -97.7258301)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7258301,30.1632175,,http://162.89.4.145/CCTVImages/CCTV421.jpg
422,WILLIAM CANNON DR / SALT SPRINGS DR,TURNED_ON,06/07/2017,Spectra Enhanced,LOC16-004130,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6311,WILLIAM CANNON DR,,7101,SALT SPRINGS DR,,5158068,,"(30.1690102, -97.7383728)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7383728,30.1690102,,http://162.89.4.145/CCTVImages/CCTV422.jpg
431,SLAUGHTER LN / SENDERA MESA DR,DESIRED,,,LOC16-003160,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4500,SLAUGHTER LN,,9201,SENDERA MESA DR,,5145092,,"(30.1987305, -97.8627777)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.8627777,30.1987305,,http://162.89.4.145/CCTVImages/CCTV431.jpg
436,1ST ST / LIVE OAK ST,TURNED_ON,02/02/2018,Advidia,LOC16-000725,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,2000,1ST ST,,601,LIVE OAK ST,,5154953,,"(30.2444649, -97.7576752)",ONLINE,02/03/2018 03:30:00 PM +0000,-97.7576752,30.2444649,,http://162.89.4.145/CCTVImages/CCTV436.jpg
437,CONGRESS AVE / LELAND ST (St. Edwards),DESIRED,,,LOC16-007175,St. Edwards,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,2000,CONGRESS AVE,,100,LELAND ST,,5155677,,"(30.243446, -97.751915)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.751915,30.243446,,http://162.89.4.145/CCTVImages/CCTV437.jpg
439,CONGRESS AVE / ALPINE RD,DESIRED,,,LOC16-006045,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3600,CONGRESS AVE,,100,ALPINE RD,,,,"(30.2271775, -97.7616501)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7616501,30.2271775,,http://162.89.4.145/CCTVImages/CCTV439.jpg
441,CONGRESS AVE / ST ELMO RD,TURNED_ON,02/01/2018,Advidia,LOC16-001990,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4228,CONGRESS AVE,,101,ST ELMO RD,,5153835,,"(30.2182045, -97.7668762)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7668762,30.2182045,,http://162.89.4.145/CCTVImages/CCTV441.jpg
443,CONGRESS AVE / STASSNEY LN,TURNED_ON,05/15/2017,Sarix,LOC16-002005,,SOUTHWEST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,5536,CONGRESS AVE,,100,STASSNEY LN,,5152923,,"(30.204942, -97.77479)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.77479,30.204942,,http://162.89.4.145/CCTVImages/CCTV443.jpg
438,CONGRESS AVE / LA VISTA ST (St. Edwards),TURNED_ON,02/28/2018,Advidia,LOC16-005105,St. Edwards,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3000,CONGRESS AVE,,101,LA VISTA ST,,5154891,,"(30.2325363, -97.7584152)",ONLINE,03/01/2018 03:30:00 PM +0000,-97.7584152,30.2325363,,http://162.89.4.145/CCTVImages/CCTV438.jpg
435,CONGRESS AVE / ANNIE ST,TURNED_ON,02/28/2018,Advidia,LOC16-000870,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1700,CONGRESS AVE,,101,ANNIE ST,,5155801,,"(30.2460938, -97.7509689)",ONLINE,03/02/2018 03:30:00 PM +0000,-97.7509689,30.2460938,,http://162.89.4.145/CCTVImages/CCTV435.jpg
434,1ST ST / ANNIE ST,TURNED_ON,02/02/2018,Advidia,LOC16-000985,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1600,1ST ST,,601,ANNIE ST,,5155185,,"(30.247448, -97.7558212)",ONLINE,03/08/2018 03:30:00 PM +0000,-97.7558212,30.247448,,http://162.89.4.145/CCTVImages/CCTV434.jpg
